t,h
0.25865575428125004,-0.22178252218059097
0.25871678943750004,-0.2267885221369741
0.25877782459375004,-0.23176491318632236
0.25883885975000004,-0.23671099616785893
0.25889989490625004,-0.24162607551119944
0.25896093006250004,-0.24650945933548793
0.25902196521875004,-0.25136045954842057
0.25908300037500004,-0.2561783919447216
0.25914403553125004,-0.2609625763041644
0.25920507068750004,-0.2657123364892809
0.25926610584375004,-0.27042700054259006
0.25932714100000004,-0.2751059007833781
0.25938817615625004,-0.2797483739040319
0.25944921131250004,-0.28435376106591265
0.25951024646875004,-0.28892140799466853
0.25957128162500004,-0.293450665075118
0.25963231678125004,-0.2979408874457211
0.25969335193750004,-0.3023914350921935
0.25975438709375004,-0.30680167294093286
0.25981542225000004,-0.31117097095165563
0.25987645740625004,-0.31549870420964454
0.25993749256250004,-0.31978425301723734
0.25999852771875004,-0.3240270029847841
0.26005956287500004,-0.3282263451211102
0.26012059803125004,-0.33238167592313556
0.26018163318750004,-0.3364923974650104
0.26024266834375004,-0.3405579174866482
0.26030370350000004,-0.3445776494813376
0.26036473865625004,-0.3485510127830082
0.26042577381250004,-0.35247743265259424
0.26048680896875004,-0.3563563403637169
0.26054784412500004,-0.3601871732877073
0.26060887928125004,-0.3639693749778922
0.26066991443750004,-0.36770239525311266
0.26073094959375004,-0.3713856902804677
0.26079198475000004,-0.37501872265736097
0.26085301990625004,-0.37860096149274886
0.26091405506250004,-0.3821318824874848
0.26097509021875004,-0.3856109680140596
0.26103612537500004,-0.3890377071953552
0.26109716053125004,-0.39241159598263115
0.26115819568750004,-0.3957321372327174
0.26121923084375004,-0.3989988407842785
0.26128026600000004,-0.4022112235332221
0.26134130115625004,-0.40536880950733306
0.26140233631250004,-0.4084711299398148
0.26146337146875004,-0.4115177233422244
0.26152440662500004,-0.41450813557615895
0.26158544178125004,-0.4174419199243142
0.26164647693750004,-0.4203186371604213
0.26170751209375004,-0.4231378556183639
0.26176854725000004,-0.42589915126023
0.26182958240625004,-0.4286021077434885
0.26189061756250004,-0.4312463164871021
0.26195165271875004,-0.4338313767367456
0.26201268787500004,-0.4363568956289416
0.26207372303125004,-0.438822488254258
0.26213475818750004,-0.4412277777194252
0.26219579334375004,-0.4435723952084021
0.26225682850000004,-0.4458559800425747
0.26231786365625004,-0.44807817973962993
0.26237889881250004,-0.4502386500716252
0.26243993396875004,-0.45233705512182576
0.26250096912500004,-0.45437306734053184
0.26256200428125004,-0.45634636759978175
0.26262303943750004,-0.4582566452470188
0.26268407459375004,-0.46010359815756097
0.26274510975000004,-0.4618869327860399
0.26280614490625004,-0.4636063642166368
0.26286718006250004,-0.46526161621224765
0.26292821521875004,-0.4668524212624951
0.26298925037500004,-0.4683785206305244
0.26305028553125004,-0.4698396643987517
0.26311132068750004,-0.47123561151332094
0.26317235584375004,-0.4725661298275064
0.26323339100000004,-0.47383099614381485
0.26329442615625004,-0.47502999625498543
0.26335546131250004,-0.47616292498374746
0.26341649646875004,-0.47722958622138967
0.26347753162500004,-0.4782297929650868
0.26353856678125004,-0.4791633673540417
0.26359960193750004,-0.48003014070436817
0.26366063709375004,-0.4808299535427707
0.26372167225000004,-0.4815626556389376
0.26378270740625004,-0.48222810603674354
0.26384374256250004,-0.4828261730841373
0.26390477771875004,-0.4833567344618125
0.26396581287500004,-0.4838196772105954
0.26402684803125004,-0.484214897757569
0.26408788318750004,-0.48454230194092024
0.26414891834375004,-0.4848018050335142
0.26420995350000004,-0.4849933317651772
0.26427098865625004,-0.4851168163436708
0.26433202381250004,-0.4851722024743804
0.26439305896875004,-0.4851594433786896
0.26445409412500004,-0.48507850181104073
0.26451512928125004,-0.4849293500746877
0.26457616443750004,-0.4847119700361254
0.26463719959375004,-0.4844263531381853
0.26469823475000004,-0.4840725004118265
0.26475926990625004,-0.48365042248656687
0.26482030506250004,-0.4831601395995943
0.26488134021875004,-0.4826016816035455
0.26494237537500004,-0.48197508797291994
0.26500341053125004,-0.48128040780916537
0.26506444568750004,-0.4805176998444118
0.26512548084375004,-0.47968703244385213
0.26518651600000004,-0.47878848360676646
0.26524755115625004,-0.47782214096620607
0.26530858631250004,-0.4767881017872758
0.26536962146875004,-0.47568647296412103
0.26543065662500004,-0.4745173710154839
0.26549169178125004,-0.47328092207896866
0.26555272693750004,-0.471977261903856
0.26561376209375004,-0.47060653584262657
0.26567479725000004,-0.46916889884108337
0.26573583240625004,-0.4676645154271024
0.26579686756250004,-0.46609355969802474
0.26585790271875004,-0.46445621530666353
0.26591893787500004,-0.4627526754459725
0.26597997303125004,-0.46098314283231245
0.26604100818750004,-0.45914782968733786
0.26610204334375004,-0.4572469577186037
0.26616307850000004,-0.4552807580986329
0.26622411365625004,-0.453249471442816
0.26628514881250004,-0.4511533477858009
0.26634618396875004,-0.44899264655650606
0.26640721912500004,-0.44676763655194457
0.26646825428125004,-0.4444785959094569
0.26652928943750004,-0.4421258120777376
0.26659032459375004,-0.4397095817864057
0.26665135975000004,-0.4372302110143288
0.26671239490625004,-0.4346880149564877
0.26677343006250004,-0.432083317989476
0.26683446521875004,-0.4294164536358045
0.26689550037500004,-0.4266877645266813
0.26695653553125004,-0.4238976023634752
0.26701757068750004,-0.42104632787801
0.26707860584375004,-0.4181343107912317
0.26713964100000004,-0.41516192977083294
0.26720067615625004,-0.4121295723873358
0.26726171131250004,-0.409037635068948
0.26732274646875004,-0.4058865230550543
0.26738378162500004,-0.40267665034845046
0.26744481678125004,-0.39940843966619194
0.26750585193750004,-0.39608232238914287
0.26756688709375004,-0.39269873851032816
0.26762792225000004,-0.38925813658178066
0.26768895740625004,-0.38576097366033846
0.26774999256250004,-0.38220771525192265
0.26781102771875004,-0.37859883525478377
0.26787206287500004,-0.3749348159011455
0.26793309803125004,-0.37121614769798816
0.26799413318750004,-0.3674433293661335
0.26805516834375004,-0.3636168677784661
0.26811620350000004,-0.3597372778966168
0.26817723865625004,-0.3558050827065767
0.26823827381250004,-0.3518208131529688
0.26829930896875004,-0.34778500807215845
0.26836034412500004,-0.3436982141241577
0.26842137928125004,-0.3395609857232264
0.26848241443750004,-0.3353738849672974
0.26854344959375004,-0.33113748156635614
0.26860448475000004,-0.3268523527694387
0.26866551990625004,-0.32251908329041784
0.26872655506250004,-0.3181382652329152
0.26878759021875004,-0.31371049801367734
0.26884862537500004,-0.30923638828508937
0.26890966053125004,-0.30471654985637886
0.26897069568750004,-0.30015160361376186
0.26903173084375004,-0.2955421774394242
0.26909276600000004,-0.290888906129422
0.26915380115625004,-0.28619243131038563
0.26921483631250004,-0.28145340135533214
0.26927587146875004,-0.2766724712981491
0.26933690662500004,-0.27185030274715943
0.26939794178125004,-0.2669875637975602
0.26945897693750004,-0.2620849289428616
0.26952001209375004,-0.25714307898522465
0.26958104725000004,-0.25216270094475596
0.26964208240625004,-0.24714448796789015
0.26970311756250004,-0.24208913923470524
0.26976415271875004,-0.23699735986507883
0.26982518787500004,-0.23186986082423353
0.26988622303125004,-0.2267073588268989
0.26994725818750004,-0.22151057624079132
0.27000829334375004,-0.2162802409890872
0.27006932850000004,-0.21101708645182915
0.27013036365625004,-0.20572185136660195
0.27019139881250004,-0.20039527972821244
0.27025243396875004,-0.195038120687396
0.27031346912500004,-0.18965112844884857
0.27037450428125004,-0.1842350621680953
0.27043553943750004,-0.17879068584773708
0.27049657459375004,-0.17331876823291464
0.27055760975000004,-0.16782008270550097
0.27061864490625004,-0.16229540717806787
0.27067968006250004,-0.1567455239866484
0.27074071521875004,-0.15117121978276163
0.27080175037500004,-0.1455732854249077
0.27086278553125004,-0.13995251586897456
0.27092382068750004,-0.13430971005807
0.27098485584375004,-0.12864567081167824
0.27104589100000004,-0.12296120471400812
0.27110692615625004,-0.11725712200162045
0.27116796131250004,-0.1115342364504026
0.27122899646875004,-0.10579336526200316
0.27129003162500004,-0.1000353289493196
0.27135106678125004,-0.09426095122182307
0.27141210193750004,-0.08847105886957171
0.27147313709375004,-0.08266648164730377
0.27153417225000004,-0.07684805215752326
0.27159520740625004,-0.07101660573320043
0.27165624256250004,-0.06517298031971948
0.27171727771875004,-0.05931801635654383
0.27177831287500004,-0.05345255665809832
0.27183934803125004,-0.04757744629433319
0.27190038318750004,-0.0416935324706058
0.27196141834375004,-0.03580166440736154
0.27202245350000004,-0.02990269321903313
0.27208348865625004,-0.02399747179270329
0.27214452381250004,-0.01808685466622768
0.27220555896875004,-0.012171697906113495
0.27226659412500004,-0.006252858984787981
0.27232762928125004,-0.0003311966576217787
0.27238866443750004,0.005592429160414556
0.27244969959375004,0.011517157518569432
0.27251073475000004,0.017442126554182345
0.27257176990625004,0.023366473617143016
0.27263280506250004,0.029289335394452574
0.27269384021875004,0.03520984803525268
0.27275487537500004,0.041127147275865854
0.27281591053125004,0.04704036856517768
0.27287694568750004,0.052948647190412416
0.27293798084375004,0.058851118402832
0.27299901600000004,0.06474691754369517
0.27306005115625004,0.07063518017052839
0.27312108631250004,0.07651504218348112
0.27318212146875004,0.0823856399516514
0.27324315662500004,0.08824611043966862
0.27330419178125004,0.09409559133440336
0.27336522693750004,0.09993322117169604
0.27342626209375004,0.10575813946304008
0.27348729725000004,0.11156948682248084
0.27354833240625004,0.11736640509347245
0.27360936756250004,0.12314803747572128
0.27367040271875004,0.12891352865186415
0.27373143787500004,0.1346620249144827
0.27379247303125004,0.14039267429267052
0.27385350818750004,0.1461046266787236
0.27391454334375004,0.15179703395479283
0.27397557850000004,0.1574690501192307
0.27403661365625004,0.16311983141298458
0.27409764881250004,0.1687485364457674
0.27415868396875004,0.17435432632206285
0.27421971912500004,0.17993636476696503
0.27428075428125004,0.1854938182517885
0.27434178943750004,0.1910258561194752
0.27440282459375004,0.19653165070987633
0.27446385975000004,0.20201037748432868
0.27452489490625004,0.2074612151506885
0.27458593006250004,0.2128833457874089
0.27464696521875004,0.2182759549675172
0.27470800037500004,0.2236382318825148
0.27476903553125004,0.22896936946546853
0.27483007068750004,0.23426856451401656
0.27489110584375004,0.23953501781305905
0.27495214100000004,0.24476793425673257
0.27501317615625004,0.24996652297020952
0.27507421131250004,0.2551299974309647
0.27513524646875004,0.26025757558960383
0.27519628162500004,0.2653484799901824
0.27525731678125004,0.27040193789001765
0.27531835193750004,0.27541718137902854
0.27537938709375004,0.2803934474984263
0.27544042225000004,0.2853299783591279
0.27550145740625004,0.2902260212591692
0.27556249256250004,0.2950808288008924
0.27562352771875004,0.29989365900733483
0.27568456287500004,0.30466377543809114
0.27574559803125004,0.309390447304338
0.27580663318750004,0.314072949583504
0.27586766834375004,0.3187105631329233
0.27592870350000004,0.32330257480306845
0.27598973865625004,0.32784827754987
0.27605077381250004,0.3323469705463615
0.27611180896875004,0.33679795929358386
0.27617284412500004,0.34120055573073704
0.27623387928125004,0.34555407834447766
0.27629491443750004,0.349857852277447
0.27635594959375004,0.3541112094359566
0.27641698475000004,0.3583134885969344
0.27647801990625004,0.3624640355137356
0.27653905506250004,0.3665622030214353
0.27660009021875004,0.3706073511409452
0.27666112537500004,0.37459884718238184
0.27672216053125004,0.37853606584740895
0.27678319568750004,0.38241838933069655
0.27684423084375004,0.38624520742039
0.27690526600000004,0.39001591759760074
0.27696630115625004,0.3937299251349343
0.27702733631250004,0.39738664319390904
0.27708837146875004,0.40098549292149793
0.27714940662500004,0.40452590354554774
0.27721044178125004,0.40800731246908095
0.27727147693750004,0.41142916536356977
0.27733251209375004,0.4147909162612391
0.27739354725000004,0.41809202764605335
0.27745458240625004,0.4213319705437113
0.27751561756250004,0.42451022461045534
0.27757665271875004,0.4276262782208029
0.27763768787500004,0.430679628553954
0.27769872303125004,0.43366978167923353
0.27775975818750004,0.4365962526401275
0.27782079334375004,0.43945856553724216
0.27788182850000004,0.44225625360994114
0.27794286365625004,0.4449888593168904
0.27800389881250004,0.44765593441512513
0.27806493396875004,0.4502570400380905
0.27812596912500004,0.452791746772173
0.27818700428125004,0.45525963473214354
0.27824803943750004,0.4576602936351122
0.27830907459375004,0.45999332287328326
0.27837010975000004,0.4622583315853176
0.27843114490625004,0.4644549387263501
0.27849218006250004,0.4665827731366284
0.27855321521875004,0.4686414736088588
0.27861425037500004,0.4706306889540629
0.27867528553125004,0.4725500780660755
0.27873632068750004,0.4743993099846636
0.27879735584375004,0.47617806395714074
0.27885839100000004,0.4778860294986197
0.27891942615625004,0.4795229064508208
0.27898046131250004,0.4810884050393408
0.27904149646875004,0.48258224592951104
0.27910253162500004,0.48400416028078447
0.27916356678125004,0.4853538897996163
0.27922460193750004,0.4866311867908086
0.27928563709375004,0.48783581420738953
0.27934667225000004,0.4889675456989353
0.27940770740625004,0.4900261656583973
0.27946874256250004,0.49101146926733913
0.27952977771875004,0.491923262539658
0.27959081287500004,0.492761362363726
0.27965184803125004,0.49352559654297234
0.27971288318750004,0.4942158038348648
0.27977391834375004,0.494831833988337
0.27983495350000004,0.4953735477795774
0.27989598865625004,0.495840817046257
0.27995702381250004,0.4962335247201017
0.28001805896875004,0.4965515648578771
0.28007909412500004,0.4967948426707245
0.28014012928125004,0.4969632745518745
0.28020116443750004,0.4970567881027098
0.28026219959375004,0.4970753221571825
0.28032323475000004,0.49701882680457776
0.28038426990625004,0.49688726341060946
0.28044530506250004,0.4966806046368552
0.28050634021875004,0.4963988344585068
0.28056737537500004,0.49604194818045594
0.28062841053125004,0.49560995245167694
0.28068944568750004,0.4951028652779332
0.28075048084375004,0.4945207160327768
0.28081151600000004,0.49386354546687034
0.28087255115625004,0.49313140571556485
0.28093358631250004,0.492324360304798
0.28099462146875004,0.4914424841552949
0.28105565662500004,0.4904858635850053
0.28111669178125004,0.48945459630984633
0.28117772693750004,0.4883487914427497
0.28123876209375004,0.4871685694909464
0.28129979725000004,0.48591406235148327
0.28136083240625004,0.4845854133051312
0.28142186756250004,0.48318277700844847
0.28148290271875004,0.48170631948414744
0.28154393787500004,0.4801562181097257
0.28160497303125004,0.4785326616043517
0.28166600818750004,0.47683585001401974
0.28172704334375004,0.47506599469498106
0.28178807850000004,0.4732233182953816
0.28184911365625004,0.4713080547352048
0.28191014881250004,0.469320449184445
0.28197118396875004,0.46726075803958006
0.28203221912500004,0.46512924889827006
0.28209325428125004,0.4629262005323012
0.28215428943750004,0.4606519028587992
0.28221532459375004,0.458306656909778
0.28227635975000004,0.4558907747998475
0.28233739490625004,0.45340457969220666
0.28239843006250004,0.45084840576298896
0.28245946521875004,0.44822259816372795
0.28252050037500004,0.445527512982301
0.28258153553125004,0.4427635172019131
0.28264257068750004,0.4399309886585416
0.28270360584375004,0.4370303159965576
0.28276464100000004,0.4340618986227366
0.28282567615625004,0.4310261466584028
0.28288671131250004,0.42792348089001
0.28294774646875004,0.4247543327179676
0.28300878162500004,0.4215191441037656
0.28306981678125004,0.4182183675153492
0.28313085193750004,0.41485246587098823
0.28319188709375004,0.41142191248122795
0.28325292225000004,0.4079271909893384
0.28331395740625004,0.4043687953099988
0.28337499256250004,0.40074722956641456
0.28343602771875004,0.3970630080256577
0.28349706287500004,0.3933166550324037
0.28355809803125004,0.389508704941142
0.28361913318750004,0.38563970204651166
0.28368016834375004,0.3817102005122501
0.28374120350000004,0.3777207642983372
0.28380223865625004,0.37367196708670186
0.28386327381250004,0.3695643922051196
0.28392430896875004,0.365398632549728
0.28398534412500004,0.36117529050580016
0.28404637928125004,0.356894977866984
0.28410741443750004,0.3525583157530345
0.28416844959375004,0.3481659345259596
0.28422948475000004,0.34371847370447495
0.28429051990625004,0.339216581877263
0.28435155506250004,0.334660916614246
0.28441259021875004,0.33005214437683383
0.28447362537500004,0.3253909404262085
0.28453466053125004,0.3206779887304814
0.28459569568750004,0.315913981870213
0.28465673084375004,0.3110996209423757
0.28471776600000004,0.3062356154630476
0.28477880115625004,0.3013226832685168
0.28483983631250004,0.29636155041513135
0.28490087146875004,0.29135295107752385
0.28496190662500004,0.28629762744562925
0.28502294178125004,0.28119632962008545
0.28508397693750004,0.2760498155065044
0.28514501209375004,0.2708588507081996
0.28520604725000004,0.2656242084175765
0.28526708240625004,0.2603466693063007
0.28532811756250004,0.2550270214140611
0.28538915271875004,0.24966606003589467
0.28545018787500004,0.244264587608518
0.28551122303125004,0.23882341359512407
0.28557225818750004,0.23334335436906525
0.28563329334375004,0.22782523309612512
0.28569432850000004,0.2222698796158833
0.28575536365625004,0.21667813032137637
0.28581639881250004,0.21105082803799752
0.28587743396875004,0.20538882190105115
0.28593846912500004,0.19969296723207572
0.28599950428125004,0.19396412541419536
0.28606053943750004,0.18820316376595847
0.28612157459375004,0.18241095541471997
0.28618260975000004,0.17658837916824427
0.28624364490625004,0.1707363193856234
0.28630468006250004,0.16485566584701652
0.28636571521875004,0.15894731362246464
0.28642675037500004,0.15301216293943598
0.28648778553125004,0.1470511190495002
0.28654882068750004,0.14106509209417487
0.28660985584375004,0.13505499696953635
0.28667089100000004,0.12902175319006717
0.28673192615625004,0.1229662847514607
0.28679296131250004,0.11688951999270464
0.28685399646875004,0.11079239145707848
0.28691503162500004,0.10467583575235852
0.28697606678125004,0.09854079341033689
0.28703710193750004,0.09238820874513069
0.28709813709375004,0.08621902971118675
0.28715917225000004,0.0800342077600402
0.28722020740625004,0.07383469769662193
0.28728124256250004,0.06762145753464041
0.28734227771875004,0.0613954483513026
0.28740331287500004,0.0551576341413899
0.28746434803125004,0.048908981670511616
0.28752538318750004,0.04265046032790522
0.28758641834375004,0.0363830419783857
0.28764745350000004,0.030107700813771336
0.28770848865625004,0.023825413203758423
0.28776952381250004,0.017537157546202983
0.28783055896875004,0.011243914116773971
0.28789159412500004,0.004946664918164931
0.28795262928125004,-0.0013536064712350916
0.28801366443750004,-0.007655915049102872
0.28807469959375004,-0.013959274541545118
0.28813573475000004,-0.02026269755563478
0.28819676990625004,-0.026565195732676072
0.28825780506250004,-0.03286577990167436
0.28831884021875004,-0.03916346023313808
0.28837987537500004,-0.045457246393354106
0.28844091053125004,-0.051746147698883846
0.28850194568750004,-0.05802917327151437
0.28856298084375004,-0.06430533219316968
0.28862401600000004,-0.07057363366147171
0.28868505115625004,-0.07683308714522158
0.28874608631250004,-0.08308270254012039
0.28880712146875004,-0.0893214903249234
0.28886815662500004,-0.09554846171740282
0.28892919178125004,-0.1017626288307236
0.28899022693750004,-0.10796300482968718
0.28905126209375004,-0.11414860408722682
0.28911229725000004,-0.12031844234093941
0.28917333240625004,-0.1264715368495619
0.28923436756250004,-0.13260690654967813
0.28929540271875004,-0.13872357221207207
0.28935643787500004,-0.144820556598312
0.28941747303125004,-0.150896884617276
0.28947850818750004,-0.15695158348134208
0.28953954334375004,-0.16298368286280057
0.28960057850000004,-0.1689922150499217
0.28966161365625004,-0.174976215102895
0.28972264881250004,-0.1809347210096001
0.28978368396875004,-0.18686677384120523
0.28984471912500004,-0.1927714179074869
0.28990575428125004,-0.1986477009118188
0.28996678943750004,-0.20449467410602123
0.29002782459375004,-0.21031139244475056
0.29008885975000004,-0.21609691473968967
0.29014989490625004,-0.22185030381322465
0.29021093006250004,-0.22757062665190952
0.29027196521875004,-0.23325695455931783
0.29033300037500004,-0.23890836330864423
0.29039403553125004,-0.24452393329472635
0.29045507068750004,-0.25010274968555657
0.29051610584375004,-0.25564390257347025
0.29057714100000004,-0.2611464871255314
0.29063817615625004,-0.26660960373359066
0.29069921131250004,-0.27203235816357996
0.29076024646875004,-0.277413861704352
0.29082128162500004,-0.2827532313156932
0.29088231678125004,-0.2880495897759078
0.29094335193750004,-0.29330206582849216
0.29100438709375004,-0.2985097943282855
0.29106542225000004,-0.3036719163866964
0.29112645740625004,-0.30878757951630226
0.29118749256250004,-0.3138559377746541
0.29124852771875004,-0.31887615190718266
0.29130956287500004,-0.323847389489444
0.29137059803125004,-0.32876882506828187
0.29143163318750004,-0.3336396403023055
0.29149266834375004,-0.3384590241013661
0.29155370350000004,-0.34322617276527384
0.29161473865625004,-0.3479402901211235
0.29167577381250004,-0.3526005876602916
0.29173680896875004,-0.3572062846738623
0.29179784412500004,-0.3617566083873504
0.29185887928125004,-0.3662507940942955
0.29191991443750004,-0.37068808528877334
0.29198094959375004,-0.3750677337968597
0.29204198475000004,-0.3793889999069168
0.29210301990625004,-0.383651152498784
0.29216405506250004,-0.38785346917183033
0.29222509021875004,-0.3919952363718304
0.29228612537500004,-0.3960757495164858
0.29234716053125004,-0.4000943131200205
0.29240819568750004,-0.40405024091615854
0.29246923084375004,-0.4079428559802122
0.29253026600000004,-0.4117714908495244
0.29259130115625004,-0.4155354876428695
0.29265233631250004,-0.419234198178378
0.29271337146875004,-0.4228669840900992
0.29277440662500004,-0.426433216943313
0.29283544178125004,-0.42993227834827297
0.29289647693750004,-0.4333635600726122
0.29295751209375004,-0.4367264641523621
0.29301854725000004,-0.4400204030014088
0.29307958240625004,-0.44324479951958384
0.29314061756250004,-0.4463990871990782
0.29320165271875004,-0.4494827102295664
0.29326268787500004,-0.4524951236016205
0.29332372303125004,-0.45543579320856914
0.29338475818750004,-0.458304195946868
0.29344579334375004,-0.4610998198148206
0.29350682850000004,-0.4638221640096388
0.29356786365625004,-0.4664707390229065
0.29362889881250004,-0.4690450667344283
0.29368993396875004,-0.47154468050431864
0.29375096912500004,-0.4739691252634309
0.29381200428125004,-0.4763179576021048
0.29387303943750004,-0.47859074585715056
0.29393407459375004,-0.4807870701971164
0.29399510975000004,-0.4829065227057009
0.29405614490625004,-0.4849487074635844
0.29411718006250004,-0.48691324062826985
0.29417821521875004,-0.4887997505121679
0.29423925037500004,-0.4906078776589214
0.29430028553125004,-0.49233727491778767
0.29436132068750004,-0.49398760751620474
0.29442235584375004,-0.4955585531304804
0.29448339100000004,-0.4970498019545658
0.29454442615625004,-0.4984610567669464
0.29460546131250004,-0.4997920329956049
0.29466649646875004,-0.5010424587810185
0.29472753162500004,-0.5022120750372228
0.29478856678125004,-0.503300635510956
0.29484960193750004,-0.5043079068387397
0.29491063709375004,-0.5052336686020373
0.29497167225000004,-0.5060777133803742
0.29503270740625004,-0.5068398468024417
0.29509374256250004,-0.5075198875951965
0.29515477771875004,-0.5081176676308969
0.29521581287500004,-0.5086330319720882
0.29527684803125004,-0.5090658389145236
0.29533788318750004,-0.509415960028028
0.29539891834375004,-0.5096832801952541
0.29545995350000004,-0.509867697648344
0.29552098865625004,-0.5099691240035007
0.29558202381250004,-0.5099874842934288
0.29564305896875004,-0.5099227169976512
0.29570409412500004,-0.5097747740706995
0.29576512928125004,-0.5095436209681502
0.29582616443750004,-0.5092292366705146
0.29588719959375004,-0.5088316137049684
0.29594823475000004,-0.5083507581649086
0.29600926990625004,-0.5077866897273433
0.29607030506250004,-0.5071394416680878
0.29613134021875004,-0.5064090608747889
0.29619237537500004,-0.505595607857723
